year,class,cited_class,citation_count
1995,Y02E50,Y02E70,7
1995,Y02E50,Y02P10,34
1995,Y02E50,Y02P20,125
1995,Y02E50,Y02P30,5
1995,Y02E50,Y02P40,11
1995,Y02E50,Y02P60,15
1995,Y02E50,Y02P70,3
1995,Y02E50,Y02P80,1
1995,Y02E50,Y02T10,7
1995,Y02E50,Y02T50,2
1995,Y02E50,Y02T70,1
1995,Y02E50,Y02W10,115
1995,Y02E50,Y02W30,121
1995,Y02E50,Y02W90,1
1995,Y02E60,Y02A20,6
1995,Y02E60,Y02A30,141
1995,Y02E60,Y02A40,8
1995,Y02E60,Y02A50,16
1995,Y02E60,Y02B10,71
1995,Y02E60,Y02B20,15
1995,Y02E60,Y02B30,156
1995,Y02E60,Y02B40,22
1995,Y02E60,Y02B70,50
1995,Y02E60,Y02B80,4
1995,Y02E60,Y02B90,50
1995,Y02E60,Y02C20,24
1995,Y02E60,Y02D10,2
1995,Y02E60,Y02D30,24
1995,Y02E60,Y02E10,191
1995,Y02E60,Y02E20,21
1995,Y02E60,Y02E30,13
1995,Y02E60,Y02E40,15
1995,Y02E60,Y02E50,13
1995,Y02E60,Y02E60,9397
1995,Y02E60,Y02E70,74
1995,Y02E60,Y02P10,44
1995,Y02E60,Y02P20,143
1995,Y02E60,Y02P30,2
1995,Y02E60,Y02P40,3
1995,Y02E60,Y02P60,3
1995,Y02E60,Y02P70,1246
1995,Y02E60,Y02P80,14
1995,Y02E60,Y02P90,8
1995,Y02E60,Y02T10,370
1995,Y02E60,Y02T30,1
1995,Y02E60,Y02T50,13
1995,Y02E60,Y02T90,122
1995,Y02E60,Y02W10,12
1995,Y02E60,Y02W30,67
1995,Y02E60,Y02W90,1
1995,Y02E70,Y02A20,2
1995,Y02E70,Y02A30,5
1995,Y02E70,Y02A50,1
1995,Y02E70,Y02B10,33
1995,Y02E70,Y02B20,7
1995,Y02E70,Y02B30,4
1995,Y02E70,Y02E10,132
1995,Y02E70,Y02E30,2
1995,Y02E70,Y02E40,3
1995,Y02E70,Y02E50,1
1995,Y02E70,Y02E60,61
1995,Y02E70,Y02E70,48
1995,Y02E70,Y02P10,3
1995,Y02E70,Y02P20,3
1995,Y02E70,Y02P70,8
1995,Y02E70,Y02P80,2
1995,Y02E70,Y02T10,36
1995,Y02E70,Y02T90,3
1995,Y02E70,Y02W10,1
1995,Y02P10,Y02A30,1
1995,Y02P10,Y02A40,3
1995,Y02P10,Y02A50,8
1995,Y02P10,Y02B10,1
1995,Y02P10,Y02B30,8
1995,Y02P10,Y02B40,24
1995,Y02P10,Y02C20,4
1995,Y02P10,Y02E10,4
1995,Y02P10,Y02E20,43
1995,Y02P10,Y02E30,21
1995,Y02P10,Y02E40,11
1995,Y02P10,Y02E50,16
1995,Y02P10,Y02E60,24
1995,Y02P10,Y02P10,2053
1995,Y02P10,Y02P20,55
1995,Y02P10,Y02P30,1
1995,Y02P10,Y02P40,85
1995,Y02P10,Y02P70,4
1995,Y02P10,Y02P80,1
1995,Y02P10,Y02P90,33
1995,Y02P10,Y02T10,3
1995,Y02P10,Y02T50,79
1995,Y02P10,Y02W10,31
1995,Y02P10,Y02W30,209
1995,Y02P20,Y02A20,12
1995,Y02P20,Y02A30,111
1995,Y02P20,Y02A40,195
1995,Y02P20,Y02A50,71
1995,Y02P20,Y02B10,5
1995,Y02P20,Y02B30,112
1995,Y02P20,Y02B40,3
1995,Y02P20,Y02B90,1
1995,Y02P20,Y02C20,108
1995,Y02P20,Y02E10,15
1995,Y02P20,Y02E20,99
1995,Y02P20,Y02E30,6
1995,Y02P20,Y02E40,1
1995,Y02P20,Y02E50,133
1995,Y02P20,Y02E60,199
1995,Y02P20,Y02E70,2
1995,Y02P20,Y02P10,67
1995,Y02P20,Y02P20,1915
1995,Y02P20,Y02P30,49
1995,Y02P20,Y02P40,21
1995,Y02P20,Y02P60,11
1995,Y02P20,Y02P70,31
1995,Y02P20,Y02P90,2
1995,Y02P20,Y02T10,30
1995,Y02P20,Y02T50,17
1995,Y02P20,Y02T90,1
1995,Y02P20,Y02W10,132
1995,Y02P20,Y02W30,462
1995,Y02P20,Y02W90,3
1995,Y02P30,Y02A50,1
1995,Y02P30,Y02B30,1
1995,Y02P30,Y02E20,1
1995,Y02P30,Y02E50,2
1995,Y02P30,Y02P20,20
1995,Y02P30,Y02P30,28
1995,Y02P30,Y02T10,2
1995,Y02P30,Y02W30,1
1995,Y02P40,Y02A10,1
1995,Y02P40,Y02A30,2
1995,Y02P40,Y02A40,2
1995,Y02P40,Y02A50,9
1995,Y02P40,Y02C20,1
1995,Y02P40,Y02E10,1
1995,Y02P40,Y02E20,72
1995,Y02P40,Y02E30,6
1995,Y02P40,Y02E50,17
1995,Y02P40,Y02E60,1
1995,Y02P40,Y02P10,47
1995,Y02P40,Y02P20,26
1995,Y02P40,Y02P40,386
1995,Y02P40,Y02P70,5
1995,Y02P40,Y02P80,3
1995,Y02P40,Y02P90,1
1995,Y02P40,Y02T10,8
1995,Y02P40,Y02W10,32
1995,Y02P40,Y02W30,160
1995,Y02P60,Y02A10,1
1995,Y02P60,Y02A30,1
1995,Y02P60,Y02A40,60
1995,Y02P60,Y02A50,3
1995,Y02P60,Y02B10,4
1995,Y02P60,Y02B30,7
1995,Y02P60,Y02B50,1
1995,Y02P60,Y02B80,1
1995,Y02P60,Y02C20,1
1995,Y02P60,Y02E10,13
1995,Y02P60,Y02E20,1
1995,Y02P60,Y02E50,55
1995,Y02P60,Y02E60,5
1995,Y02P60,Y02E70,1
1995,Y02P60,Y02P10,3
1995,Y02P60,Y02P20,14
1995,Y02P60,Y02P60,214
1995,Y02P60,Y02P70,1
1995,Y02P60,Y02T30,1
1995,Y02P60,Y02W10,11
1995,Y02P60,Y02W30,23
1995,Y02P60,Y02W90,1
1995,Y02P70,Y02A20,3
1995,Y02P70,Y02A30,4
1995,Y02P70,Y02A40,6
1995,Y02P70,Y02A50,6
1995,Y02P70,Y02B10,6
1995,Y02P70,Y02B30,10
1995,Y02P70,Y02B40,12
1995,Y02P70,Y02B50,1
1995,Y02P70,Y02B70,4
1995,Y02P70,Y02B90,1
1995,Y02P70,Y02C20,8
1995,Y02P70,Y02E10,338
1995,Y02P70,Y02E20,16
1995,Y02P70,Y02E30,3
1995,Y02P70,Y02E50,8
1995,Y02P70,Y02E60,1727
1995,Y02P70,Y02E70,3
1995,Y02P70,Y02P10,14
1995,Y02P70,Y02P20,30
1995,Y02P70,Y02P40,3
1995,Y02P70,Y02P60,2
1995,Y02P70,Y02P70,1264
1995,Y02P70,Y02P80,4
1995,Y02P70,Y02P90,1
1995,Y02P70,Y02T10,26
1995,Y02P70,Y02T50,2
1995,Y02P70,Y02T90,4
1995,Y02P70,Y02W10,5
1995,Y02P70,Y02W30,33
1995,Y02P80,Y02A20,3
1995,Y02P80,Y02A30,6
1995,Y02P80,Y02B10,4
1995,Y02P80,Y02B20,2
1995,Y02P80,Y02B30,17
1995,Y02P80,Y02B40,1
1995,Y02P80,Y02B70,129
1995,Y02P80,Y02B90,1
1995,Y02P80,Y02E10,35
1995,Y02P80,Y02E20,64
1995,Y02P80,Y02E40,5
1995,Y02P80,Y02E50,5
1995,Y02P80,Y02E60,40
1995,Y02P80,Y02E70,1
1995,Y02P80,Y02P10,6
1995,Y02P80,Y02P20,4
1995,Y02P80,Y02P40,2
1995,Y02P80,Y02P70,5
1995,Y02P80,Y02P80,51
1995,Y02P80,Y02P90,24
1995,Y02P80,Y02T10,4
1995,Y02P80,Y02T50,4
1995,Y02P80,Y02T70,4
1995,Y02P80,Y02W10,5
1995,Y02P80,Y02W30,2
1995,Y02P90,Y02A40,1
1995,Y02P90,Y02B20,5
1995,Y02P90,Y02B30,1
1995,Y02P90,Y02B70,6
1995,Y02P90,Y02B90,8
1995,Y02P90,Y02C20,2
1995,Y02P90,Y02D30,8
1995,Y02P90,Y02E10,1
1995,Y02P90,Y02E30,21
1995,Y02P90,Y02E40,4
1995,Y02P90,Y02E60,35
1995,Y02P90,Y02P10,3
1995,Y02P90,Y02P20,1
1995,Y02P90,Y02P40,4
1995,Y02P90,Y02P70,1
1995,Y02P90,Y02P80,4
1995,Y02P90,Y02P90,520
1995,Y02P90,Y02T10,10
1995,Y02P90,Y02T90,6
1995,Y02P90,Y02W30,2
1995,Y02T10,Y02A20,1
1995,Y02T10,Y02A30,3
1995,Y02T10,Y02A40,2
1995,Y02T10,Y02A50,509
1995,Y02T10,Y02B10,5
1995,Y02T10,Y02B20,3
1995,Y02T10,Y02B30,12
1995,Y02T10,Y02B40,11
1995,Y02T10,Y02B70,10
1995,Y02T10,Y02B90,1
1995,Y02T10,Y02C20,40
1995,Y02T10,Y02D30,2
1995,Y02T10,Y02E10,53
1995,Y02T10,Y02E20,44
1995,Y02T10,Y02E30,5
1995,Y02T10,Y02E40,14
1995,Y02T10,Y02E50,9
1995,Y02T10,Y02E60,517
1995,Y02T10,Y02E70,30
1995,Y02T10,Y02P10,9
1995,Y02T10,Y02P20,59
1995,Y02T10,Y02P30,4
1995,Y02T10,Y02P40,6
1995,Y02T10,Y02P60,4
1995,Y02T10,Y02P70,48
1995,Y02T10,Y02P80,3
1995,Y02T10,Y02P90,12
1995,Y02T10,Y02T10,7849
1995,Y02T10,Y02T30,10
1995,Y02T10,Y02T50,19
1995,Y02T10,Y02T70,1
1995,Y02T10,Y02T90,294
1995,Y02T10,Y02W10,6
1995,Y02T10,Y02W30,7
1995,Y02T30,Y02A30,1
1995,Y02T30,Y02B80,1
1995,Y02T30,Y02E60,3
1995,Y02T30,Y02T10,12
1995,Y02T30,Y02T30,35
1995,Y02T30,Y02T90,2
1995,Y02T30,Y02W30,1
1995,Y02T50,Y02A30,1
1995,Y02T50,Y02A40,2
1995,Y02T50,Y02A50,1
1995,Y02T50,Y02A90,1
1995,Y02T50,Y02B30,17
1995,Y02T50,Y02B40,30
1995,Y02T50,Y02D30,1
1995,Y02T50,Y02E10,36
1995,Y02T50,Y02E20,24
1995,Y02T50,Y02E30,14
1995,Y02T50,Y02E50,7
1995,Y02T50,Y02E60,37
1995,Y02T50,Y02E70,1
1995,Y02T50,Y02P10,68
1995,Y02T50,Y02P20,15
1995,Y02T50,Y02P70,2
1995,Y02T50,Y02P80,1
1995,Y02T50,Y02T10,31
1995,Y02T50,Y02T30,1
1995,Y02T50,Y02T50,1008
1995,Y02T50,Y02T70,17
1995,Y02T50,Y02T90,4
1995,Y02T50,Y02W10,13
1995,Y02T50,Y02W30,5
1995,Y02T70,Y02A30,1
1995,Y02T70,Y02E10,4
1995,Y02T70,Y02E30,2
1995,Y02T70,Y02E60,3
1995,Y02T70,Y02T10,2
1995,Y02T70,Y02T50,19
1995,Y02T70,Y02T70,86
1995,Y02T90,Y02A50,1
1995,Y02T90,Y02B20,1
1995,Y02T90,Y02B30,1
1995,Y02T90,Y02B40,7
1995,Y02T90,Y02B70,3
1995,Y02T90,Y02B90,3
1995,Y02T90,Y02C20,1
1995,Y02T90,Y02D30,1
1995,Y02T90,Y02E10,5
1995,Y02T90,Y02E20,1
1995,Y02T90,Y02E40,6
1995,Y02T90,Y02E60,207
1995,Y02T90,Y02E70,2
1995,Y02T90,Y02P20,7
1995,Y02T90,Y02P70,13
1995,Y02T90,Y02P90,7
1995,Y02T90,Y02T10,360
1995,Y02T90,Y02T30,1
1995,Y02T90,Y02T50,2
1995,Y02T90,Y02T90,203
1995,Y02W10,Y02A10,4
1995,Y02W10,Y02A20,41
1995,Y02W10,Y02A40,46
1995,Y02W10,Y02A50,60
1995,Y02W10,Y02A90,1
1995,Y02W10,Y02B10,4
1995,Y02W10,Y02B30,2
1995,Y02W10,Y02B40,5
1995,Y02W10,Y02C20,2
1995,Y02W10,Y02D30,1
1995,Y02W10,Y02E10,14
1995,Y02W10,Y02E20,11
1995,Y02W10,Y02E30,1
1995,Y02W10,Y02E50,113
1995,Y02W10,Y02E60,3
1995,Y02W10,Y02P10,32
1995,Y02W10,Y02P20,53
1995,Y02W10,Y02P40,3
1995,Y02W10,Y02P60,24
1995,Y02W10,Y02P70,6
1995,Y02W10,Y02T10,5
1995,Y02W10,Y02T70,2
1995,Y02W10,Y02W10,1528
1995,Y02W10,Y02W30,53
1995,Y02W30,Y02A10,5
1995,Y02W30,Y02A20,3
1995,Y02W30,Y02A30,14
1995,Y02W30,Y02A40,174
1995,Y02W30,Y02A50,25
1995,Y02W30,Y02B10,1
1995,Y02W30,Y02B80,3
1995,Y02W30,Y02C20,8
1995,Y02W30,Y02E10,5
1995,Y02W30,Y02E20,8
1995,Y02W30,Y02E30,64
1995,Y02W30,Y02E50,109
1995,Y02W30,Y02E60,23
1995,Y02W30,Y02P10,220
1995,Y02W30,Y02P20,435
1995,Y02W30,Y02P30,1
1995,Y02W30,Y02P40,184
1995,Y02W30,Y02P60,17
1995,Y02W30,Y02P70,32
1995,Y02W30,Y02P80,3
1995,Y02W30,Y02P90,5
1995,Y02W30,Y02T10,11
1995,Y02W30,Y02T30,1
1995,Y02W30,Y02T50,1
1995,Y02W30,Y02W10,106
1995,Y02W30,Y02W30,3048
1995,Y02W30,Y02W90,11
1995,Y02W90,Y02A40,17
1995,Y02W90,Y02E10,1
1995,Y02W90,Y02P20,2
1995,Y02W90,Y02P40,4
1995,Y02W90,Y02W30,69
1995,Y02W90,Y02W90,58
1996,Y02A10,Y02A10,62
1996,Y02A10,Y02A20,2
1996,Y02A10,Y02A40,11
1996,Y02A10,Y02A50,2
1996,Y02A10,Y02E10,3
1996,Y02A10,Y02T70,1
1996,Y02A10,Y02W10,3
1996,Y02A10,Y02W30,3
1996,Y02A20,Y02A10,4
1996,Y02A20,Y02A20,547
1996,Y02A20,Y02A30,4
1996,Y02A20,Y02A40,4
1996,Y02A20,Y02A50,4
1996,Y02A20,Y02B10,13
1996,Y02A20,Y02B30,5
1996,Y02A20,Y02B80,1
1996,Y02A20,Y02B90,1
1996,Y02A20,Y02C20,2
1996,Y02A20,Y02E10,50
1996,Y02A20,Y02E20,1
1996,Y02A20,Y02E30,1
1996,Y02A20,Y02E50,4
1996,Y02A20,Y02E60,12
1996,Y02A20,Y02E70,1
1996,Y02A20,Y02P10,3
1996,Y02A20,Y02P20,6
1996,Y02A20,Y02P70,7
1996,Y02A20,Y02P80,4
1996,Y02A20,Y02T10,1
1996,Y02A20,Y02W10,136
1996,Y02A20,Y02W30,6
1996,Y02A30,Y02A10,7
1996,Y02A30,Y02A20,6
1996,Y02A30,Y02A30,652
1996,Y02A30,Y02A40,15
1996,Y02A30,Y02A50,3
1996,Y02A30,Y02B10,83
1996,Y02A30,Y02B20,1
1996,Y02A30,Y02B30,421
1996,Y02A30,Y02B40,4
1996,Y02A30,Y02B80,136
1996,Y02A30,Y02B90,2
1996,Y02A30,Y02C20,1
1996,Y02A30,Y02E10,118
1996,Y02A30,Y02E20,4
1996,Y02A30,Y02E30,2
1996,Y02A30,Y02E60,47
1996,Y02A30,Y02E70,10
1996,Y02A30,Y02P20,37
1996,Y02A30,Y02P60,10
1996,Y02A30,Y02P70,5
1996,Y02A30,Y02P80,5
1996,Y02A30,Y02T10,9
1996,Y02A30,Y02T50,1
1996,Y02A30,Y02W10,2
1996,Y02A30,Y02W30,62
1996,Y02A30,Y02W90,2
1996,Y02A40,Y02A20,11
1996,Y02A40,Y02A30,15
1996,Y02A40,Y02A40,901
1996,Y02A40,Y02A50,33
1996,Y02A40,Y02A90,1
1996,Y02A40,Y02B10,10
1996,Y02A40,Y02B30,18
1996,Y02A40,Y02B40,10
1996,Y02A40,Y02B80,3
1996,Y02A40,Y02C20,2
1996,Y02A40,Y02D30,1
1996,Y02A40,Y02E10,34
1996,Y02A40,Y02E20,3
1996,Y02A40,Y02E30,1
1996,Y02A40,Y02E50,78
1996,Y02A40,Y02E60,14
1996,Y02A40,Y02E70,3
1996,Y02A40,Y02P10,5
1996,Y02A40,Y02P20,175
1996,Y02A40,Y02P40,3
1996,Y02A40,Y02P60,115
1996,Y02A40,Y02P70,5
1996,Y02A40,Y02P80,1
1996,Y02A40,Y02T10,2
1996,Y02A40,Y02T50,1
1996,Y02A40,Y02W10,82
1996,Y02A40,Y02W30,170
1996,Y02A40,Y02W90,27
1996,Y02A50,Y02A20,1
1996,Y02A50,Y02A30,4
1996,Y02A50,Y02A40,26
1996,Y02A50,Y02A50,1328
1996,Y02A50,Y02A90,12
1996,Y02A50,Y02B10,1
1996,Y02A50,Y02B30,5
1996,Y02A50,Y02B40,1
1996,Y02A50,Y02B70,1
1996,Y02A50,Y02C20,90
1996,Y02A50,Y02E10,4
1996,Y02A50,Y02E20,8
1996,Y02A50,Y02E30,5
1996,Y02A50,Y02E40,1
1996,Y02A50,Y02E50,21
1996,Y02A50,Y02E60,33
1996,Y02A50,Y02P10,20
1996,Y02A50,Y02P20,150
1996,Y02A50,Y02P30,1
1996,Y02A50,Y02P60,3
1996,Y02A50,Y02P70,24
1996,Y02A50,Y02T10,649
1996,Y02A50,Y02T50,3
1996,Y02A50,Y02T90,2
1996,Y02A50,Y02W10,99
1996,Y02A50,Y02W30,13
1996,Y02A50,Y02W90,2
1996,Y02A90,Y02A40,1
1996,Y02A90,Y02A50,1
1996,Y02A90,Y02A90,70
1996,Y02A90,Y02B90,1
1996,Y02A90,Y02D30,2
1996,Y02A90,Y02E30,1
1996,Y02A90,Y02E60,1
1996,Y02A90,Y02P60,1
1996,Y02A90,Y02P90,1
1996,Y02B10,Y02A10,1
1996,Y02B10,Y02A20,11
1996,Y02B10,Y02A30,90
1996,Y02B10,Y02A40,19
1996,Y02B10,Y02A50,1
1996,Y02B10,Y02B10,549
1996,Y02B10,Y02B20,4
1996,Y02B10,Y02B30,69
1996,Y02B10,Y02B40,6
1996,Y02B10,Y02B70,2
1996,Y02B10,Y02B80,13
1996,Y02B10,Y02B90,3
1996,Y02B10,Y02D30,1
1996,Y02B10,Y02E10,846
1996,Y02B10,Y02E20,2
1996,Y02B10,Y02E60,66
1996,Y02B10,Y02E70,31
1996,Y02B10,Y02P20,7
1996,Y02B10,Y02P60,9
1996,Y02B10,Y02P70,16
1996,Y02B10,Y02P80,15
1996,Y02B10,Y02P90,1
1996,Y02B10,Y02T10,17
1996,Y02B10,Y02T50,1
1996,Y02B10,Y02T90,4
1996,Y02B10,Y02W10,4
1996,Y02B20,Y02A20,1
1996,Y02B20,Y02A30,6
1996,Y02B20,Y02B10,3
1996,Y02B20,Y02B20,646
1996,Y02B20,Y02B30,3
1996,Y02B20,Y02B70,127
1996,Y02B20,Y02B80,6
1996,Y02B20,Y02B90,17
1996,Y02B20,Y02D30,2
1996,Y02B20,Y02E10,11
1996,Y02B20,Y02E40,5
1996,Y02B20,Y02E60,5
1996,Y02B20,Y02P60,1
1996,Y02B20,Y02P70,6
1996,Y02B20,Y02P80,17
1996,Y02B20,Y02T10,5
1996,Y02B20,Y02T90,5
1996,Y02B30,Y02A20,9
1996,Y02B30,Y02A30,421
1996,Y02B30,Y02A40,19
1996,Y02B30,Y02A50,6
1996,Y02B30,Y02B10,64
1996,Y02B30,Y02B20,1
1996,Y02B30,Y02B30,1300
1996,Y02B30,Y02B40,4
1996,Y02B30,Y02B80,1
1996,Y02B30,Y02B90,3
1996,Y02B30,Y02C20,10
1996,Y02B30,Y02D10,1
1996,Y02B30,Y02E10,71
1996,Y02B30,Y02E20,43
1996,Y02B30,Y02E30,4
1996,Y02B30,Y02E50,1
1996,Y02B30,Y02E60,61
1996,Y02B30,Y02E70,14
1996,Y02B30,Y02P10,1
1996,Y02B30,Y02P20,45
1996,Y02B30,Y02P40,1
1996,Y02B30,Y02P60,13
1996,Y02B30,Y02P70,34
1996,Y02B30,Y02P80,8
1996,Y02B30,Y02T10,16
1996,Y02B30,Y02T50,4
1996,Y02B30,Y02T70,1
1996,Y02B30,Y02W10,8
1996,Y02B30,Y02W30,13
1996,Y02B40,Y02A20,9
1996,Y02B40,Y02A40,9
1996,Y02B40,Y02B30,5
1996,Y02B40,Y02B40,87
1996,Y02B40,Y02B70,15
1996,Y02B40,Y02B90,2
1996,Y02B40,Y02E10,17
1996,Y02B40,Y02E60,21
1996,Y02B40,Y02P70,3
1996,Y02B40,Y02P80,1
1996,Y02B40,Y02T10,7
1996,Y02B40,Y02T90,5
1996,Y02B40,Y02W10,1
1996,Y02B50,Y02B50,4
1996,Y02B50,Y02C20,1
1996,Y02B60,Y02B60,5
1996,Y02B60,Y02B90,1
1996,Y02B60,Y02D10,6
1996,Y02B60,Y02D30,63
1996,Y02B60,Y02D70,3
1996,Y02B60,Y02E30,2
1996,Y02B60,Y02P10,1
1996,Y02B60,Y02P20,1
1996,Y02B60,Y02T10,2
1996,Y02B70,Y02A50,2
1996,Y02B70,Y02B10,2
1996,Y02B70,Y02B20,93
1996,Y02B70,Y02B30,2
1996,Y02B70,Y02B40,9
1996,Y02B70,Y02B50,1
1996,Y02B70,Y02B70,835
1996,Y02B70,Y02B90,83
1996,Y02B70,Y02C20,1
1996,Y02B70,Y02D10,7
1996,Y02B70,Y02D30,18
1996,Y02B70,Y02E10,5
1996,Y02B70,Y02E40,26
1996,Y02B70,Y02E60,57
1996,Y02B70,Y02E70,1
1996,Y02B70,Y02P20,1
1996,Y02B70,Y02P70,8
1996,Y02B70,Y02P80,149
1996,Y02B70,Y02P90,2
1996,Y02B70,Y02T10,40
1996,Y02B70,Y02T90,12
1996,Y02B80,Y02A10,3
1996,Y02B80,Y02A20,1
1996,Y02B80,Y02A30,133
1996,Y02B80,Y02A40,3
1996,Y02B80,Y02B10,4
1996,Y02B80,Y02B20,1
1996,Y02B80,Y02B30,1
1996,Y02B80,Y02B40,4
1996,Y02B80,Y02B80,133
1996,Y02B80,Y02E10,9
1996,Y02B80,Y02E60,1
1996,Y02B80,Y02P60,6
1996,Y02B80,Y02T10,4
1996,Y02B80,Y02T50,1
1996,Y02B80,Y02W30,4
1996,Y02B90,Y02A20,3
1996,Y02B90,Y02A90,1
1996,Y02B90,Y02B20,29
1996,Y02B90,Y02B30,2
1996,Y02B90,Y02B70,64
1996,Y02B90,Y02B90,141
1996,Y02B90,Y02D10,1
1996,Y02B90,Y02D30,11
1996,Y02B90,Y02E20,4
1996,Y02B90,Y02E30,1
1996,Y02B90,Y02E60,92
1996,Y02B90,Y02P70,1
1996,Y02B90,Y02P80,7
1996,Y02B90,Y02P90,3
1996,Y02B90,Y02T10,19
1996,Y02B90,Y02T90,20
1996,Y02C10,Y02P20,1
1996,Y02C20,Y02A20,1
1996,Y02C20,Y02A40,2
1996,Y02C20,Y02A50,69
1996,Y02C20,Y02B30,2
1996,Y02C20,Y02C20,388
1996,Y02C20,Y02E10,5
1996,Y02C20,Y02E20,16
1996,Y02C20,Y02E30,3
1996,Y02C20,Y02E40,1
1996,Y02C20,Y02E50,9
1996,Y02C20,Y02E60,41
1996,Y02C20,Y02P10,4
1996,Y02C20,Y02P20,168
1996,Y02C20,Y02P30,4
1996,Y02C20,Y02P40,1
1996,Y02C20,Y02P60,1
1996,Y02C20,Y02P70,21
1996,Y02C20,Y02P80,1
1996,Y02C20,Y02P90,1
1996,Y02C20,Y02T10,64
1996,Y02C20,Y02T50,1
1996,Y02C20,Y02W10,4
1996,Y02C20,Y02W30,2
1996,Y02D10,Y02A90,1
1996,Y02D10,Y02B20,1
1996,Y02D10,Y02B30,2
1996,Y02D10,Y02B60,10
1996,Y02D10,Y02B70,17
1996,Y02D10,Y02B90,2
1996,Y02D10,Y02D10,459
1996,Y02D10,Y02D30,169
1996,Y02D10,Y02D70,3
1996,Y02D10,Y02E30,2
1996,Y02D10,Y02E40,1
1996,Y02D10,Y02E60,8
1996,Y02D10,Y02P20,1
1996,Y02D10,Y02P70,2
1996,Y02D10,Y02P80,2
1996,Y02D10,Y02P90,1
1996,Y02D10,Y02T10,5
1996,Y02D30,Y02A10,1
1996,Y02D30,Y02A90,6
1996,Y02D30,Y02B10,1
1996,Y02D30,Y02B20,5
1996,Y02D30,Y02B40,1
1996,Y02D30,Y02B60,5
1996,Y02D30,Y02B70,12
1996,Y02D30,Y02B90,4
1996,Y02D30,Y02C20,1
1996,Y02D30,Y02D10,137
1996,Y02D30,Y02D30,982
1996,Y02D30,Y02E10,3
1996,Y02D30,Y02E40,1
1996,Y02D30,Y02E60,24
1996,Y02D30,Y02E70,1
1996,Y02D30,Y02P10,2
1996,Y02D30,Y02P70,2
1996,Y02D30,Y02P80,1
1996,Y02D30,Y02P90,3
1996,Y02D30,Y02T10,3
1996,Y02D30,Y02T90,3
1996,Y02E10,Y02A10,3
1996,Y02E10,Y02A20,35
1996,Y02E10,Y02A30,102
1996,Y02E10,Y02A40,36
1996,Y02E10,Y02A50,3
1996,Y02E10,Y02B10,667
1996,Y02E10,Y02B20,14
1996,Y02E10,Y02B30,61
1996,Y02E10,Y02B40,24
1996,Y02E10,Y02B70,4
1996,Y02E10,Y02B80,15
1996,Y02E10,Y02B90,1
1996,Y02E10,Y02D10,1
1996,Y02E10,Y02D30,3
1996,Y02E10,Y02E10,3830
1996,Y02E10,Y02E20,8
1996,Y02E10,Y02E30,11
1996,Y02E10,Y02E40,10
1996,Y02E10,Y02E60,152
1996,Y02E10,Y02E70,90
1996,Y02E10,Y02P10,5
1996,Y02E10,Y02P20,25
1996,Y02E10,Y02P40,1
1996,Y02E10,Y02P60,21
1996,Y02E10,Y02P70,360
1996,Y02E10,Y02P80,39
1996,Y02E10,Y02P90,8
1996,Y02E10,Y02T10,60
1996,Y02E10,Y02T30,1
1996,Y02E10,Y02T50,21
1996,Y02E10,Y02T70,15
1996,Y02E10,Y02T90,6
1996,Y02E10,Y02W10,20
1996,Y02E20,Y02A20,2
1996,Y02E20,Y02A30,8
1996,Y02E20,Y02A40,3
1996,Y02E20,Y02A50,7
1996,Y02E20,Y02B10,8
1996,Y02E20,Y02B30,48
1996,Y02E20,Y02B70,5
1996,Y02E20,Y02B90,1
1996,Y02E20,Y02C20,15
1996,Y02E20,Y02E10,27
1996,Y02E20,Y02E20,609
1996,Y02E20,Y02E30,10
1996,Y02E20,Y02E40,2
1996,Y02E20,Y02E50,23
1996,Y02E20,Y02E60,47
1996,Y02E20,Y02E70,3
1996,Y02E20,Y02P10,39
1996,Y02E20,Y02P20,86
1996,Y02E20,Y02P30,6
1996,Y02E20,Y02P40,110
1996,Y02E20,Y02P60,4
1996,Y02E20,Y02P70,10
1996,Y02E20,Y02P80,20
1996,Y02E20,Y02P90,1
1996,Y02E20,Y02T10,80
1996,Y02E20,Y02T50,81
1996,Y02E20,Y02T90,1
1996,Y02E20,Y02W10,13
1996,Y02E20,Y02W30,35
1996,Y02E30,Y02A20,3
1996,Y02E30,Y02A50,1
1996,Y02E30,Y02E10,1
1996,Y02E30,Y02E20,2
1996,Y02E30,Y02E30,2187
1996,Y02E30,Y02E40,2
1996,Y02E30,Y02E50,1
1996,Y02E30,Y02E60,26
1996,Y02E30,Y02P10,29
1996,Y02E30,Y02P20,5
1996,Y02E30,Y02P70,4
1996,Y02E30,Y02P90,4
1996,Y02E30,Y02T10,20
1996,Y02E30,Y02T50,6
1996,Y02E30,Y02T90,1
1996,Y02E30,Y02W10,1
1996,Y02E30,Y02W30,54
1996,Y02E40,Y02A30,3
1996,Y02E40,Y02B10,1
1996,Y02E40,Y02B20,1
1996,Y02E40,Y02B70,23
1996,Y02E40,Y02B90,4
1996,Y02E40,Y02E10,18
1996,Y02E40,Y02E20,1
1996,Y02E40,Y02E30,2
1996,Y02E40,Y02E40,298
1996,Y02E40,Y02E60,16
1996,Y02E40,Y02E70,1
1996,Y02E40,Y02P10,3
1996,Y02E40,Y02P80,1
1996,Y02E40,Y02P90,1
1996,Y02E40,Y02T10,9
1996,Y02E40,Y02T90,1
1996,Y02E50,Y02A20,3
