year,country,class,invention_count
1991,CN,Y02E70,3
1991,CN,Y02P10,53
1991,CN,Y02P20,48
1991,CN,Y02P40,23
1991,CN,Y02P60,44
1991,CN,Y02P70,32
1991,CN,Y02P80,11
1991,CN,Y02T10,38
1991,CN,Y02T30,1
1991,CN,Y02T70,4
1991,CN,Y02W10,25
1991,CN,Y02W30,79
1991,CN,Y02W90,4
1991,CY,Y02A40,1
1991,CZ,Y02A20,3
1991,CZ,Y02A40,5
1991,CZ,Y02A50,4
1991,CZ,Y02B30,1
1991,CZ,Y02E10,6
1991,CZ,Y02E30,3
1991,CZ,Y02E60,6
1991,CZ,Y02E70,1
1991,CZ,Y02P10,2
1991,CZ,Y02P20,2
1991,CZ,Y02P40,2
1991,CZ,Y02P60,4
1991,CZ,Y02T10,9
1991,CZ,Y02W10,5
1991,CZ,Y02W30,9
1991,DE,Y02A10,8
1991,DE,Y02A20,26
1991,DE,Y02A30,36
1991,DE,Y02A40,52
1991,DE,Y02A50,83
1991,DE,Y02A90,2
1991,DE,Y02B10,52
1991,DE,Y02B20,32
1991,DE,Y02B30,89
1991,DE,Y02B40,12
1991,DE,Y02B70,18
1991,DE,Y02B80,9
1991,DE,Y02B90,4
1991,DE,Y02C20,14
1991,DE,Y02D10,3
1991,DE,Y02D30,3
1991,DE,Y02E10,184
1991,DE,Y02E20,46
1991,DE,Y02E30,74
1991,DE,Y02E40,9
1991,DE,Y02E50,32
1991,DE,Y02E60,155
1991,DE,Y02E70,9
1991,DE,Y02P10,65
1991,DE,Y02P20,133
1991,DE,Y02P30,1
1991,DE,Y02P40,30
1991,DE,Y02P60,16
1991,DE,Y02P70,61
1991,DE,Y02P80,3
1991,DE,Y02P90,19
1991,DE,Y02T10,360
1991,DE,Y02T30,6
1991,DE,Y02T50,19
1991,DE,Y02T70,9
1991,DE,Y02T90,11
1991,DE,Y02W10,105
1991,DE,Y02W30,316
1991,DE,Y02W90,11
1991,DK,Y02A20,2
1991,DK,Y02A40,7
1991,DK,Y02A50,4
1991,DK,Y02B10,1
1991,DK,Y02B30,3
1991,DK,Y02B90,1
1991,DK,Y02E10,5
1991,DK,Y02E20,4
1991,DK,Y02E50,1
1991,DK,Y02E60,6
1991,DK,Y02E70,1
1991,DK,Y02P20,4
1991,DK,Y02P40,4
1991,DK,Y02P60,1
1991,DK,Y02P70,3
1991,DK,Y02P90,1
1991,DK,Y02T10,2
1991,DK,Y02T30,1
1991,DK,Y02T90,1
1991,DK,Y02W10,4
1991,DK,Y02W30,4
1991,DZ,Y02E60,1
1991,EE,Y02A40,2
1991,EE,Y02E10,2
1991,EE,Y02E60,1
1991,EE,Y02T10,1
1991,ES,Y02A10,1
1991,ES,Y02A20,8
1991,ES,Y02A30,3
1991,ES,Y02A40,10
1991,ES,Y02B10,2
1991,ES,Y02B30,5
1991,ES,Y02B70,2
1991,ES,Y02B80,2
1991,ES,Y02B90,3
1991,ES,Y02E10,12
1991,ES,Y02E20,1
1991,ES,Y02E30,2
1991,ES,Y02E50,1
1991,ES,Y02E60,10
1991,ES,Y02E70,1
1991,ES,Y02P10,3
1991,ES,Y02P20,4
1991,ES,Y02P40,1
1991,ES,Y02P60,5
1991,ES,Y02P70,3
1991,ES,Y02P80,1
1991,ES,Y02P90,1
1991,ES,Y02T10,4
1991,ES,Y02T70,1
1991,ES,Y02W10,1
1991,ES,Y02W30,8
1991,FI,Y02A20,2
1991,FI,Y02A40,10
1991,FI,Y02A50,1
1991,FI,Y02A90,1
1991,FI,Y02B20,2
1991,FI,Y02B30,1
1991,FI,Y02B70,1
1991,FI,Y02B90,1
1991,FI,Y02C20,2
1991,FI,Y02D30,4
1991,FI,Y02E10,2
1991,FI,Y02E20,3
1991,FI,Y02E30,2
1991,FI,Y02E60,1
1991,FI,Y02P10,2
1991,FI,Y02P20,4
1991,FI,Y02P40,4
1991,FI,Y02P60,2
1991,FI,Y02P70,4
1991,FI,Y02T10,5
1991,FI,Y02T70,2
1991,FI,Y02W10,1
1991,FI,Y02W30,8
1991,FR,Y02A10,1
1991,FR,Y02A20,9
1991,FR,Y02A30,8
1991,FR,Y02A40,25
1991,FR,Y02A50,25
1991,FR,Y02A90,1
1991,FR,Y02B10,7
1991,FR,Y02B20,1
1991,FR,Y02B30,15
1991,FR,Y02B40,2
1991,FR,Y02B70,20
1991,FR,Y02B80,2
1991,FR,Y02B90,3
1991,FR,Y02C20,3
1991,FR,Y02D10,2
1991,FR,Y02E10,31
1991,FR,Y02E20,9
1991,FR,Y02E30,66
1991,FR,Y02E40,2
1991,FR,Y02E50,13
1991,FR,Y02E60,44
1991,FR,Y02E70,2
1991,FR,Y02P10,32
1991,FR,Y02P20,46
1991,FR,Y02P30,2
1991,FR,Y02P40,12
1991,FR,Y02P60,9
1991,FR,Y02P70,14
1991,FR,Y02P80,1
1991,FR,Y02P90,2
1991,FR,Y02T10,74
1991,FR,Y02T30,2
1991,FR,Y02T50,27
1991,FR,Y02T70,1
1991,FR,Y02T90,3
1991,FR,Y02W10,24
1991,FR,Y02W30,47
1991,FR,Y02W90,4
1991,GB,Y02A10,1
1991,GB,Y02A20,17
1991,GB,Y02A30,4
1991,GB,Y02A40,17
1991,GB,Y02A50,27
1991,GB,Y02B10,4
1991,GB,Y02B20,5
1991,GB,Y02B30,6
1991,GB,Y02B70,6
1991,GB,Y02B90,7
1991,GB,Y02C20,3
1991,GB,Y02D30,7
1991,GB,Y02E10,27
1991,GB,Y02E20,7
1991,GB,Y02E30,9
1991,GB,Y02E40,3
1991,GB,Y02E50,12
1991,GB,Y02E60,31
1991,GB,Y02E70,1
1991,GB,Y02P10,14
1991,GB,Y02P20,38
1991,GB,Y02P40,3
1991,GB,Y02P60,4
1991,GB,Y02P70,8
1991,GB,Y02P80,1
1991,GB,Y02P90,1
1991,GB,Y02T10,69
1991,GB,Y02T50,17
1991,GB,Y02T70,3
1991,GB,Y02T90,1
1991,GB,Y02W10,16
1991,GB,Y02W30,27
1991,GB,Y02W90,1
1991,GE,Y02A40,1
1991,GE,Y02A50,1
1991,GE,Y02E10,2
1991,GE,Y02E60,1
1991,GE,Y02T10,1
1991,GR,Y02A40,3
1991,GR,Y02A50,1
1991,GR,Y02E10,4
1991,GR,Y02T70,1
1991,HK,Y02B20,1
1991,HK,Y02B70,2
1991,HK,Y02D30,1
1991,HK,Y02E10,1
1991,HK,Y02E60,3
1991,HK,Y02P70,1
1991,HK,Y02P80,1
1991,HU,Y02A20,2
1991,HU,Y02A40,6
1991,HU,Y02B10,1
1991,HU,Y02B20,1
1991,HU,Y02B30,2
1991,HU,Y02E10,3
1991,HU,Y02E50,1
1991,HU,Y02E60,5
1991,HU,Y02P10,4
1991,HU,Y02P20,5
1991,HU,Y02P60,2
1991,HU,Y02P70,1
1991,HU,Y02T10,2
1991,HU,Y02W10,4
1991,HU,Y02W30,13
1991,IE,Y02A40,1
1991,IE,Y02A50,3
1991,IE,Y02E60,1
1991,IE,Y02P10,2
1991,IE,Y02P20,1
1991,IE,Y02P90,1
1991,IE,Y02W10,1
1991,IE,Y02W30,5
1991,IL,Y02A40,8
1991,IL,Y02A50,2
1991,IL,Y02B10,1
1991,IL,Y02B20,1
1991,IL,Y02B30,1
1991,IL,Y02B70,1
1991,IL,Y02E10,6
1991,IL,Y02E60,2
1991,IL,Y02P10,2
1991,IL,Y02P20,2
1991,IL,Y02P70,1
1991,IL,Y02T10,3
1991,IL,Y02T50,4
1991,IL,Y02T90,2
1991,IL,Y02W10,2
1991,IN,Y02A20,1
1991,IN,Y02A50,1
1991,IN,Y02B30,1
1991,IN,Y02E10,1
1991,IN,Y02E50,2
1991,IN,Y02P10,2
1991,IN,Y02P20,1
1991,IN,Y02P70,1
1991,IN,Y02T10,3
1991,IR,Y02E60,1
1991,IT,Y02A20,1
1991,IT,Y02A30,1
1991,IT,Y02A40,7
1991,IT,Y02A50,12
1991,IT,Y02B20,5
1991,IT,Y02B30,6
1991,IT,Y02B40,7
1991,IT,Y02B70,5
1991,IT,Y02B90,1
1991,IT,Y02C20,4
1991,IT,Y02D30,2
1991,IT,Y02E10,7
1991,IT,Y02E20,1
1991,IT,Y02E30,6
1991,IT,Y02E60,8
1991,IT,Y02P10,7
1991,IT,Y02P20,31
1991,IT,Y02P40,1
1991,IT,Y02P60,2
1991,IT,Y02P70,6
1991,IT,Y02P90,3
1991,IT,Y02T10,17
1991,IT,Y02T50,2
1991,IT,Y02T90,1
1991,IT,Y02W10,4
1991,IT,Y02W30,21
1991,IT,Y02W90,4
1991,JP,Y02A10,2
1991,JP,Y02A20,2
1991,JP,Y02A30,14
1991,JP,Y02A40,15
1991,JP,Y02A50,40
1991,JP,Y02B10,2
1991,JP,Y02B20,18
1991,JP,Y02B30,33
1991,JP,Y02B40,6
1991,JP,Y02B50,1
1991,JP,Y02B60,1
1991,JP,Y02B70,22
1991,JP,Y02B80,2
1991,JP,Y02B90,9
1991,JP,Y02C20,9
1991,JP,Y02D10,26
1991,JP,Y02D30,48
1991,JP,Y02E10,94
1991,JP,Y02E20,15
1991,JP,Y02E30,65
1991,JP,Y02E40,14
1991,JP,Y02E50,5
1991,JP,Y02E60,221
1991,JP,Y02E70,1
1991,JP,Y02P10,21
1991,JP,Y02P20,122
1991,JP,Y02P40,23
1991,JP,Y02P60,5
1991,JP,Y02P70,106
1991,JP,Y02P80,2
1991,JP,Y02P90,54
1991,JP,Y02T10,327
1991,JP,Y02T30,7
1991,JP,Y02T50,5
1991,JP,Y02T70,4
1991,JP,Y02T90,9
1991,JP,Y02W10,32
1991,JP,Y02W30,40
1991,KG,Y02E10,6
1991,KR,Y02A20,2
1991,KR,Y02A30,7
1991,KR,Y02A40,56
1991,KR,Y02A50,3
1991,KR,Y02B10,2
1991,KR,Y02B20,7
1991,KR,Y02B30,17
1991,KR,Y02B40,18
1991,KR,Y02B70,15
1991,KR,Y02B90,1
1991,KR,Y02D10,3
1991,KR,Y02D30,8
1991,KR,Y02E10,24
1991,KR,Y02E20,2
1991,KR,Y02E30,3
1991,KR,Y02E40,2
1991,KR,Y02E50,4
1991,KR,Y02E60,51
1991,KR,Y02E70,1
1991,KR,Y02P10,7
1991,KR,Y02P20,12
1991,KR,Y02P40,2
1991,KR,Y02P60,9
1991,KR,Y02P70,11
1991,KR,Y02P80,1
1991,KR,Y02P90,1
1991,KR,Y02T10,21
1991,KR,Y02T90,1
1991,KR,Y02W10,16
1991,KR,Y02W30,26
1991,KR,Y02W90,2
1991,KY,Y02P60,1
1991,KZ,Y02A20,1
1991,KZ,Y02A40,1
1991,KZ,Y02E10,5
1991,KZ,Y02E60,2
1991,KZ,Y02P10,6
1991,KZ,Y02P40,1
1991,KZ,Y02P70,1
1991,KZ,Y02T10,1
1991,LI,Y02B40,1
1991,LI,Y02C20,1
1991,LI,Y02E10,2
1991,LI,Y02E30,2
1991,LI,Y02E60,1
1991,LI,Y02P10,1
1991,LI,Y02P40,1
1991,LI,Y02P70,1
1991,LI,Y02W30,4
1991,LK,Y02T10,1
1991,LT,Y02P60,1
1991,LU,Y02E20,1
1991,LU,Y02E30,1
1991,LU,Y02E60,5
1991,LU,Y02P10,2
1991,LU,Y02P20,1
1991,LU,Y02P70,1
1991,LU,Y02W30,3
1991,LV,Y02E10,1
1991,LV,Y02W10,7
1991,MA,Y02A40,3
1991,MA,Y02E10,3
1991,MA,Y02W30,1
1991,MC,Y02A50,1
1991,MD,Y02A40,1
1991,MD,Y02B30,1
1991,MD,Y02E10,2
1991,MD,Y02P60,1
1991,MD,Y02T10,3
1991,MU,Y02W30,1
1991,MX,Y02A40,1
1991,MX,Y02A50,2
1991,MX,Y02P10,5
1991,MX,Y02P20,1
1991,MX,Y02W90,2
1991,MY,Y02A40,1
1991,MY,Y02W30,1
1991,NL,Y02A10,1
1991,NL,Y02A20,2
1991,NL,Y02A30,1
1991,NL,Y02A40,24
1991,NL,Y02A50,2
1991,NL,Y02B20,7
1991,NL,Y02B30,4
1991,NL,Y02B40,2
1991,NL,Y02B70,4
1991,NL,Y02B90,1
1991,NL,Y02C20,1
1991,NL,Y02D30,1
1991,NL,Y02E10,3
1991,NL,Y02E20,2
1991,NL,Y02E50,6
1991,NL,Y02E60,3
1991,NL,Y02P10,1
1991,NL,Y02P20,18
1991,NL,Y02P30,2
1991,NL,Y02P60,2
1991,NL,Y02P70,1
1991,NL,Y02T10,7
1991,NL,Y02W10,10
1991,NL,Y02W30,26
1991,NL,Y02W90,2
1991,NO,Y02A20,4
1991,NO,Y02A30,3
1991,NO,Y02A40,6
1991,NO,Y02A50,2
1991,NO,Y02B10,1
1991,NO,Y02B30,2
1991,NO,Y02B70,1
1991,NO,Y02B80,2
1991,NO,Y02D10,1
1991,NO,Y02D30,1
1991,NO,Y02E10,5
1991,NO,Y02E50,3
1991,NO,Y02E60,2
1991,NO,Y02P10,3
1991,NO,Y02P20,5
1991,NO,Y02P60,1
1991,NO,Y02T70,1
1991,NO,Y02W10,4
1991,NO,Y02W30,6
1991,NZ,Y02A40,1
1991,NZ,Y02B30,1
1991,NZ,Y02E10,1
1991,NZ,Y02E40,1
1991,NZ,Y02T10,1
1991,NZ,Y02W90,1
1991,PA,Y02W30,1
1991,PL,Y02A20,4
1991,PL,Y02A40,6
1991,PL,Y02A50,1
1991,PL,Y02E10,18
1991,PL,Y02E20,3
1991,PL,Y02E50,2
1991,PL,Y02E60,10
1991,PL,Y02P10,7
1991,PL,Y02P20,6
1991,PL,Y02P40,1
1991,PL,Y02P60,1
1991,PL,Y02T10,2
1991,PL,Y02W10,27
1991,PL,Y02W30,9
1991,PL,Y02W90,1
1991,PT,Y02A20,1
1991,PT,Y02B10,1
1991,PT,Y02E10,2
1991,PT,Y02E60,1
1991,PT,Y02P80,1
1991,PT,Y02T10,2
1991,RO,Y02A20,3
1991,RO,Y02A50,1
1991,RO,Y02B10,1
1991,RO,Y02E10,8
1991,RO,Y02E60,6
1991,RO,Y02P10,7
1991,RO,Y02P20,3
1991,RO,Y02P40,1
1991,RO,Y02P60,1
1991,RO,Y02P70,1
1991,RO,Y02T10,3
1991,RO,Y02W10,1
1991,RO,Y02W30,5
1991,RU,Y02A10,2
1991,RU,Y02A20,22
1991,RU,Y02A30,8
1991,RU,Y02A40,88
1991,RU,Y02A50,12
1991,RU,Y02A90,3
1991,RU,Y02B10,2
1991,RU,Y02B20,1
1991,RU,Y02B30,8
1991,RU,Y02B40,1
1991,RU,Y02B70,2
1991,RU,Y02C20,2
1991,RU,Y02D30,1
1991,RU,Y02E10,140
1991,RU,Y02E20,8
1991,RU,Y02E30,48
1991,RU,Y02E40,8
1991,RU,Y02E50,8
1991,RU,Y02E60,46
1991,RU,Y02P10,62
1991,RU,Y02P20,15
1991,RU,Y02P40,10
1991,RU,Y02P60,42
1991,RU,Y02P70,17
1991,RU,Y02P80,2
1991,RU,Y02P90,1
1991,RU,Y02T10,87
1991,RU,Y02T30,4
1991,RU,Y02T50,5
1991,RU,Y02T70,21
1991,RU,Y02W10,38
1991,RU,Y02W30,40
1991,RU,Y02W90,1
1991,SE,Y02A10,1
1991,SE,Y02A20,2
1991,SE,Y02A30,2
1991,SE,Y02A40,13
1991,SE,Y02A50,13
1991,SE,Y02B10,1
1991,SE,Y02B30,5
1991,SE,Y02C20,2
1991,SE,Y02D30,3
1991,SE,Y02E10,5
1991,SE,Y02E20,2
1991,SE,Y02E30,21
1991,SE,Y02E40,2
1991,SE,Y02E50,5
1991,SE,Y02E60,6
1991,SE,Y02P10,2
1991,SE,Y02P20,5
1991,SE,Y02P40,3
1991,SE,Y02P60,2
1991,SE,Y02P70,7
1991,SE,Y02P80,1
1991,SE,Y02T10,19
1991,SE,Y02T50,3
1991,SE,Y02W10,8
1991,SE,Y02W30,13
1991,SE,Y02W90,1
1991,SG,Y02E60,1
1991,SG,Y02P70,1
1991,SK,Y02E10,1
1991,SK,Y02E30,2
1991,SK,Y02E60,2
1991,SK,Y02E70,1
1991,SK,Y02W10,1
1991,ST,Y02E50,1
1991,ST,Y02E60,2
1991,ST,Y02P20,1
1991,ST,Y02W30,1
1991,SV,Y02E40,1
1991,TJ,Y02A50,1
1991,TJ,Y02A90,1
1991,TJ,Y02B10,1
1991,TJ,Y02E10,4
1991,TJ,Y02T10,1
1991,TJ,Y02T70,1
1991,TM,Y02A40,2
1991,TM,Y02E10,2
1991,TM,Y02P10,1
1991,TM,Y02P60,1
1991,TM,Y02T10,3
1991,TM,Y02W10,6
1991,TM,Y02W30,1
1991,TR,Y02A40,1
1991,TR,Y02E10,1
1991,TW,Y02A10,1
1991,TW,Y02A40,4
1991,TW,Y02B10,1
1991,TW,Y02B30,4
1991,TW,Y02D10,2
1991,TW,Y02E10,6
1991,TW,Y02E60,5
1991,TW,Y02E70,3
1991,TW,Y02P10,2
1991,TW,Y02P20,4
1991,TW,Y02P70,1
1991,TW,Y02P90,2
1991,TW,Y02T10,12
1991,TW,Y02W30,3
1991,UA,Y02A10,1
1991,UA,Y02A20,4
1991,UA,Y02A40,8
1991,UA,Y02A50,2
1991,UA,Y02B10,1
1991,UA,Y02B20,3
1991,UA,Y02B70,1
1991,UA,Y02C20,1
1991,UA,Y02E10,9
1991,UA,Y02E20,1
1991,UA,Y02E30,1
1991,UA,Y02E40,3
1991,UA,Y02E50,2
1991,UA,Y02E60,5
1991,UA,Y02P10,10
1991,UA,Y02P20,3
1991,UA,Y02P40,3
1991,UA,Y02P60,5
1991,UA,Y02P70,2
1991,UA,Y02T10,13
1991,UA,Y02T30,2
1991,UA,Y02T90,1
1991,UA,Y02W10,3
1991,UA,Y02W30,8
1991,US,Y02A10,10
1991,US,Y02A20,87
1991,US,Y02A30,34
1991,US,Y02A40,96
1991,US,Y02A50,199
1991,US,Y02A90,28
1991,US,Y02B10,22
1991,US,Y02B20,61
1991,US,Y02B30,64
1991,US,Y02B40,14
1991,US,Y02B50,2
1991,US,Y02B60,1
1991,US,Y02B70,67
1991,US,Y02B80,5
1991,US,Y02B90,19
1991,US,Y02C20,39
1991,US,Y02D10,24
1991,US,Y02D30,47
1991,US,Y02E10,173
1991,US,Y02E20,41
1991,US,Y02E30,215
1991,US,Y02E40,30
1991,US,Y02E50,35
1991,US,Y02E60,346
1991,US,Y02E70,5
1991,US,Y02P10,101
1991,US,Y02P20,315
1991,US,Y02P30,17
1991,US,Y02P40,35
1991,US,Y02P60,36
1991,US,Y02P70,173
1991,US,Y02P80,19
1991,US,Y02P90,36
1991,US,Y02T10,328
1991,US,Y02T30,10
1991,US,Y02T50,176
1991,US,Y02T70,11
1991,US,Y02T90,13
1991,US,Y02W10,94
1991,US,Y02W30,271
1991,US,Y02W90,21
1991,UY,Y02E10,1
1991,UZ,Y02A50,1
1991,UZ,Y02E10,2
1991,UZ,Y02P10,1
1991,UZ,Y02P70,1
1991,UZ,Y02W30,1
1991,VE,Y02A20,2
1991,VE,Y02P10,1
1991,VE,Y02T10,1
1991,VE,Y02W10,1
1991,ZA,Y02A20,1
1991,ZA,Y02A40,1
1991,ZA,Y02E10,1
1991,ZA,Y02E50,1
1991,ZA,Y02E60,6
1991,ZA,Y02P10,3
1991,ZA,Y02P20,1
1991,ZA,Y02T10,2
1991,ZA,Y02W10,1
1992,AE,Y02E10,1
1992,AE,Y02E70,1
1992,AI,Y02W10,1
1992,AM,Y02A20,1
1992,AM,Y02E10,1
1992,AR,Y02A10,1
1992,AR,Y02T10,4
1992,AT,Y02A10,1
1992,AT,Y02A20,3
1992,AT,Y02A30,1
1992,AT,Y02A40,6
1992,AT,Y02A50,5
1992,AT,Y02B10,4
1992,AT,Y02B20,6
1992,AT,Y02B30,12
1992,AT,Y02B70,2
1992,AT,Y02B90,2
1992,AT,Y02C20,1
1992,AT,Y02E10,14
1992,AT,Y02E20,4
1992,AT,Y02E40,1
1992,AT,Y02E50,2
1992,AT,Y02E60,7
1992,AT,Y02P10,13
1992,AT,Y02P20,12
1992,AT,Y02P40,1
1992,AT,Y02P70,1
1992,AT,Y02P90,2
1992,AT,Y02T10,16
1992,AT,Y02T30,2
1992,AT,Y02T50,4
1992,AT,Y02T90,1
1992,AT,Y02W10,10
1992,AT,Y02W30,21
1992,AT,Y02W90,1
1992,AU,Y02A20,3
1992,AU,Y02A50,8
1992,AU,Y02A90,2
1992,AU,Y02B10,2
1992,AU,Y02B20,1
1992,AU,Y02B30,6
1992,AU,Y02B50,1
1992,AU,Y02B70,2
1992,AU,Y02E10,12
1992,AU,Y02E50,2
1992,AU,Y02E60,2
1992,AU,Y02P10,20
1992,AU,Y02P20,3
1992,AU,Y02P40,2
1992,AU,Y02P60,4
1992,AU,Y02P70,1
1992,AU,Y02P90,1
1992,AU,Y02T10,11
1992,AU,Y02T70,1
1992,AU,Y02W10,4
1992,AU,Y02W30,9
1992,AZ,Y02A20,1
1992,AZ,Y02E30,3
1992,AZ,Y02E60,1
1992,AZ,Y02P10,2
1992,AZ,Y02P20,2
1992,AZ,Y02T10,4
1992,AZ,Y02T30,1
1992,AZ,Y02T50,1
1992,AZ,Y02W10,4
1992,BB,Y02E60,1
1992,BB,Y02P10,1
1992,BE,Y02A40,4
1992,BE,Y02A50,8
1992,BE,Y02B30,3
1992,BE,Y02C20,2
1992,BE,Y02E10,2
1992,BE,Y02E50,1
1992,BE,Y02E60,4
1992,BE,Y02P10,5
1992,BE,Y02P20,10
1992,BE,Y02P70,2
1992,BE,Y02P80,1
1992,BE,Y02P90,1
1992,BE,Y02T10,1
1992,BE,Y02T70,1
1992,BE,Y02W10,3
1992,BE,Y02W30,9
1992,BG,Y02A40,1
1992,BG,Y02A90,1
1992,BG,Y02E10,7
1992,BG,Y02E60,2
1992,BG,Y02P10,1
1992,BG,Y02P60,1
1992,BG,Y02T70,2
1992,BG,Y02W10,1
1992,BG,Y02W30,2
1992,BH,Y02A20,1
1992,BM,Y02A50,2
1992,BR,Y02A30,1
1992,BR,Y02A40,9
1992,BR,Y02A50,1
1992,BR,Y02B30,3
1992,BR,Y02E10,20
1992,BR,Y02E50,4
1992,BR,Y02E60,5
1992,BR,Y02P10,11
1992,BR,Y02P20,1
1992,BR,Y02P60,3
1992,BR,Y02T10,11
1992,BR,Y02T50,1
1992,BR,Y02T70,1
1992,BR,Y02W10,1
1992,BR,Y02W30,7
1992,BR,Y02W90,1
1992,BS,Y02T70,1
1992,BY,Y02A20,1
1992,BY,Y02A40,4
1992,BY,Y02E10,2
1992,BY,Y02E20,1
1992,BY,Y02E30,1
1992,BY,Y02E50,2
1992,BY,Y02E60,1
1992,BY,Y02P10,1
1992,BY,Y02P20,1
1992,BY,Y02P60,2
1992,BY,Y02T10,5
1992,BY,Y02W10,3
1992,BY,Y02W30,5
1992,CA,Y02A20,10
1992,CA,Y02A30,2
1992,CA,Y02A40,7
1992,CA,Y02A50,11
1992,CA,Y02B10,1
1992,CA,Y02B20,2
1992,CA,Y02B30,10
1992,CA,Y02B40,1
1992,CA,Y02B70,4
1992,CA,Y02B90,2
1992,CA,Y02C20,3
1992,CA,Y02D30,2
1992,CA,Y02E10,16
1992,CA,Y02E20,5
1992,CA,Y02E30,4
1992,CA,Y02E40,2
1992,CA,Y02E50,4
1992,CA,Y02E60,32
1992,CA,Y02P10,20
1992,CA,Y02P20,17
1992,CA,Y02P30,1
1992,CA,Y02P40,4
1992,CA,Y02P60,5
1992,CA,Y02P70,3
1992,CA,Y02P80,1
1992,CA,Y02P90,4
1992,CA,Y02T10,26
1992,CA,Y02T50,2
1992,CA,Y02W10,12
1992,CA,Y02W30,40
1992,CA,Y02W90,3
1992,CH,Y02A20,5
1992,CH,Y02A30,6
1992,CH,Y02A40,7
1992,CH,Y02A50,11
1992,CH,Y02A90,1
1992,CH,Y02B10,4
1992,CH,Y02B20,4
1992,CH,Y02B30,10
1992,CH,Y02B40,1
1992,CH,Y02B50,1
1992,CH,Y02B70,2
1992,CH,Y02B80,1
1992,CH,Y02B90,2
1992,CH,Y02D30,1
1992,CH,Y02E10,20
1992,CH,Y02E20,5
1992,CH,Y02E30,4
1992,CH,Y02E40,4
1992,CH,Y02E50,4
1992,CH,Y02E60,12
1992,CH,Y02E70,2
1992,CH,Y02P10,9
1992,CH,Y02P20,38
1992,CH,Y02P40,4
1992,CH,Y02P70,8
1992,CH,Y02P90,7
1992,CH,Y02T10,22
1992,CH,Y02T30,2
1992,CH,Y02T50,3
1992,CH,Y02T90,1
1992,CH,Y02W10,11
1992,CH,Y02W30,39
1992,CH,Y02W90,1
1992,CL,Y02P10,1
1992,CN,Y02A10,3
1992,CN,Y02A20,72
1992,CN,Y02A30,11
1992,CN,Y02A40,102
1992,CN,Y02A50,34
1992,CN,Y02A90,2
1992,CN,Y02B10,8
1992,CN,Y02B20,14
1992,CN,Y02B30,8
1992,CN,Y02B40,7
1992,CN,Y02B50,1
1992,CN,Y02B80,1
1992,CN,Y02C20,4
1992,CN,Y02D30,5
1992,CN,Y02E10,164
1992,CN,Y02E20,29
1992,CN,Y02E30,8
1992,CN,Y02E40,8
1992,CN,Y02E50,25
1992,CN,Y02E60,92
1992,CN,Y02E70,5
1992,CN,Y02P10,82
1992,CN,Y02P20,78
1992,CN,Y02P30,2
1992,CN,Y02P40,33
1992,CN,Y02P60,52
1992,CN,Y02P70,33
1992,CN,Y02P80,11
1992,CN,Y02T10,57
1992,CN,Y02T30,1
1992,CN,Y02T50,1
1992,CN,Y02T70,1
1992,CN,Y02T90,2
1992,CN,Y02W10,67
1992,CN,Y02W30,108
1992,CN,Y02W90,8
1992,CY,Y02E10,2
1992,CY,Y02E50,1
1992,CZ,Y02A40,6
1992,CZ,Y02A50,1
1992,CZ,Y02B10,1
1992,CZ,Y02B20,2
1992,CZ,Y02B30,2
1992,CZ,Y02E10,26
1992,CZ,Y02E20,1
1992,CZ,Y02E50,1
1992,CZ,Y02E60,10
1992,CZ,Y02E70,1
1992,CZ,Y02P10,3
1992,CZ,Y02P20,2
1992,CZ,Y02P40,2
1992,CZ,Y02P60,2
1992,CZ,Y02T10,13
1992,CZ,Y02W10,15
1992,CZ,Y02W30,8
1992,DE,Y02A10,4
1992,DE,Y02A20,35
1992,DE,Y02A30,57
1992,DE,Y02A40,49
1992,DE,Y02A50,110
1992,DE,Y02A90,4
1992,DE,Y02B10,70
1992,DE,Y02B20,30
1992,DE,Y02B30,96
1992,DE,Y02B40,11
1992,DE,Y02B70,19
1992,DE,Y02B80,14
1992,DE,Y02B90,10
1992,DE,Y02C20,18
1992,DE,Y02D10,2
1992,DE,Y02D30,5
1992,DE,Y02E10,196
1992,DE,Y02E20,35
1992,DE,Y02E30,63
1992,DE,Y02E40,20
1992,DE,Y02E50,36
1992,DE,Y02E60,171
1992,DE,Y02E70,11
1992,DE,Y02P10,79
1992,DE,Y02P20,150
1992,DE,Y02P30,1
1992,DE,Y02P40,37
1992,DE,Y02P60,26
1992,DE,Y02P70,103
1992,DE,Y02P80,4
1992,DE,Y02P90,18
1992,DE,Y02T10,437
1992,DE,Y02T30,6
1992,DE,Y02T50,33
1992,DE,Y02T70,5
1992,DE,Y02T90,13
1992,DE,Y02W10,109
1992,DE,Y02W30,425
1992,DE,Y02W90,17
1992,DK,Y02A20,1
1992,DK,Y02A30,1
1992,DK,Y02A40,4
1992,DK,Y02A50,3
1992,DK,Y02B30,3
1992,DK,Y02B40,1
1992,DK,Y02C20,1
1992,DK,Y02E10,4
1992,DK,Y02E20,2
1992,DK,Y02E60,2
1992,DK,Y02P20,8
1992,DK,Y02P40,4
1992,DK,Y02P70,2
1992,DK,Y02T10,4
1992,DK,Y02T50,1
1992,DK,Y02W10,4
1992,DK,Y02W30,11
1992,DK,Y02W90,1
1992,DZ,Y02B10,1
1992,DZ,Y02E10,1
1992,EE,Y02A40,5
1992,EE,Y02A50,1
1992,EE,Y02C20,2
